"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","bankable"
26,"Private",292303,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"?",121694,"7th-8th",4,"Never-married","?","Own-child","White","Male",0,0,40,"United-States","<=50K"
34,"Local-gov",172664,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
64,"Private",631947,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",394484,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"?",239120,"Bachelors",13,"Never-married","?","Not-in-family","White","Male",0,0,13,"United-States","<=50K"
57,"Private",84888,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K"
51,"Self-emp-not-inc",94432,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,55,"United-States",">50K"
32,"Private",168906,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,"Private",128272,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,14,"United-States","<=50K"
46,"Private",174995,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States","<=50K"
30,"Private",203488,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
30,"Private",169589,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
58,"Local-gov",489085,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States","<=50K"
18,"Private",282609,"5th-6th",3,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,30,"Honduras","<=50K"
44,"Private",205051,"10th",6,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
45,"Private",128736,"10th",6,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private",236110,"12th",8,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"Cuba",">50K"
38,"Private",312271,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
52,"Private",126978,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","Asian-Pac-Islander","Female",0,0,40,"China","<=50K"
50,"Local-gov",36489,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",239708,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States","<=50K"
48,"Self-emp-inc",85109,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
42,"Private",345363,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"England","<=50K"
36,"Private",49837,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Local-gov",95639,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
25,"Private",443855,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K"
33,"Private",301867,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,35,"United-States","<=50K"
23,"Private",180339,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Female",0,0,65,"United-States","<=50K"
31,"Private",143653,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
62,"State-gov",101475,"Assoc-acdm",12,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Local-gov",263871,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,8,"United-States","<=50K"
38,"Self-emp-not-inc",77820,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
51,"Self-emp-inc",258735,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,81,"United-States","<=50K"
25,"Private",108301,"HS-grad",9,"Separated","Other-service","Unmarried","White","Female",0,0,20,"United-States","<=50K"
30,"Private",93884,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
35,"Private",259846,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
48,"Private",98719,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
62,"Self-emp-not-inc",168682,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,5,"United-States","<=50K"
40,"Self-emp-not-inc",198953,"Assoc-acdm",12,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,2,"United-States","<=50K"
23,"Private",67958,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
63,"Self-emp-not-inc",122442,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,48,"United-States","<=50K"
63,"Federal-gov",154675,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private",116632,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,60,"United-States",">50K"
41,"Private",216968,"Bachelors",13,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"?","<=50K"
35,"Private",54953,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Private",222654,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
57,"Private",159319,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
38,"Private",209609,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
37,"Private",224947,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Self-emp-not-inc",384276,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private",242097,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K"
65,"Private",258561,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,20,"United-States","<=50K"
44,"Local-gov",387844,"12th",8,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private",83880,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
19,"Private",97261,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private",222584,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
38,"Private",22245,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
47,"Private",103020,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Wife","Other","Female",0,0,40,"Puerto-Rico","<=50K"
48,"Self-emp-inc",30575,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,70,"United-States",">50K"
17,"Private",207791,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K"
50,"Private",321770,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
62,"Self-emp-inc",354075,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
23,"Private",32732,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
24,"State-gov",390867,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
58,"Private",223400,"Assoc-acdm",12,"Married-civ-spouse","Priv-house-serv","Other-relative","White","Female",0,0,35,"Poland","<=50K"
46,"?",206357,"5th-6th",3,"Married-civ-spouse","?","Wife","White","Female",0,0,40,"Mexico","<=50K"
33,"Private",119913,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
30,"?",33811,"Bachelors",13,"Married-civ-spouse","?","Wife","Other","Female",0,0,40,"Taiwan",">50K"
43,"Private",234220,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"Cuba","<=50K"
69,"Local-gov",286983,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
65,"?",117963,"HS-grad",9,"Married-civ-spouse","?","Husband","White","Male",0,0,45,"United-States","<=50K"
27,"Local-gov",199471,"Assoc-voc",11,"Never-married","Tech-support","Own-child","White","Female",0,0,38,"United-States","<=50K"
33,"State-gov",108116,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
26,"Private",366900,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
56,"Self-emp-inc",187355,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,60,"Canada",">50K"
44,"Private",248249,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States","<=50K"
42,"Private",187294,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
44,"Private",115932,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"Private",806552,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
38,"Private",219546,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
24,"Private",110371,"12th",8,"Never-married","Machine-op-inspct","Unmarried","White","Male",0,0,40,"Mexico","<=50K"
24,"?",376474,"HS-grad",9,"Married-civ-spouse","?","Husband","White","Male",0,0,40,"United-States","<=50K"
22,"Private",304602,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
42,"Local-gov",209752,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
46,"Private",282538,"Assoc-voc",11,"Separated","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
52,"Private",89534,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
39,"Self-emp-not-inc",160808,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
46,"Private",318331,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private",87605,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",387068,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
23,"Private",250743,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
26,"Private",78258,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,36,"United-States","<=50K"
35,"Private",328466,"9th",5,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K"
27,"Private",204648,"Assoc-voc",11,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",106406,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private",125167,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
25,"Private",130302,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,40,"United-States","<=50K"
21,"Local-gov",32639,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
43,"Private",350379,"5th-6th",3,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
55,"Private",177380,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,29,"United-States","<=50K"
39,"Private",216129,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,35,"Jamaica","<=50K"
57,"Self-emp-inc",165881,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Local-gov",387777,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,52,"United-States","<=50K"
62,"?",54878,"HS-grad",9,"Widowed","?","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
23,"Private",393248,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",392812,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States",">50K"
57,"Self-emp-inc",51016,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
57,"Local-gov",132717,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K"
43,"Self-emp-inc",304906,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
24,"Private",170277,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
22,"Private",197838,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",283969,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,15,"United-States","<=50K"
25,"Private",374163,"12th",8,"Married-civ-spouse","Farming-fishing","Husband","Other","Male",0,0,60,"Mexico","<=50K"
45,"Private",82797,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
41,"Private",235167,"5th-6th",3,"Married-spouse-absent","Priv-house-serv","Not-in-family","White","Female",0,0,32,"Mexico","<=50K"
47,"Private",28035,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
29,"Local-gov",133327,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
64,"?",45817,"9th",5,"Married-civ-spouse","?","Husband","White","Male",0,0,50,"United-States","<=50K"
18,"State-gov",76142,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,8,"United-States","<=50K"
44,"Private",146906,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
58,"Self-emp-not-inc",331474,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,20,"United-States",">50K"
18,"Private",101795,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
49,"Self-emp-not-inc",130206,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
40,"Private",189666,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,45,"United-States","<=50K"
26,"Private",359327,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"?","<=50K"
66,"?",37331,"HS-grad",9,"Married-civ-spouse","?","Husband","White","Male",0,0,15,"United-States","<=50K"
50,"Private",275181,"5th-6th",3,"Divorced","Other-service","Not-in-family","White","Male",0,0,37,"Cuba","<=50K"
37,"Self-emp-not-inc",111129,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
35,"State-gov",237873,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
40,"Private",187702,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
62,"Private",41718,"10th",6,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States","<=50K"
